Flight_Date,Airline,Flight_Number,Origin_Airport,Destination_Airport,Scheduled_Departure_Hour,Scheduled_Departure_Minute,Day_of_Week,Month,Is_Weekend,Peak_Hour,Weather,Temperature_C,Humidity_pct,Wind_Speed_kmh,Visibility_km,Rainfall_mm,Cloud_Cover_pct,Origin_Congestion_Index,Previous_Flight_Delay_Minutes,Turnaround_Risk_Index,Departure_Delay,Delay_Target
2023-01-11,Vistara,VI5799,GWL,DEL,12,33,2,1,0,0,Clear/Partly Cloudy,20.3,84.0,13.5,11.0,1.7,42.2,43.2,16,29.5,44,1
2025-12-10,Air India,AI3932,COK,BOM,22,13,2,12,0,0,Rain,18.5,65.7,2.8,10.0,4.7,22.0,61.1,2,29.9,52,1
2023-12-07,IndiGo,IN7732,GAY,BOM,13,36,3,12,0,0,Clear/Partly Cloudy,20.5,35.4,4.2,10.1,0.0,14.2,44.6,4,31.4,0,0
2025-07-22,Air India Express,AI9577,DEL,BOM,22,29,1,7,0,0,Clear/Partly Cloudy,33.5,55.9,4.6,12.8,0.9,15.3,79.2,0,38.8,31,1
2025-11-14,Alliance Air,AL9304,BLR,BOM,13,58,4,11,0,0,Clear/Partly Cloudy,22.3,48.1,3.3,13.5,1.3,26.7,59.4,2,26.6,44,1
2023-10-14,Air India Express,AI7793,CCU,DIU,5,24,5,10,1,0,Clear/Partly Cloudy,29.7,65.9,1.0,8.7,0.6,32.4,59.1,7,28.8,56,1
2025-05-29,Akasa Air,AK8407,MAA,HYD,23,19,3,5,0,0,Clear/Partly Cloudy,29.2,45.5,5.1,11.2,0.4,27.8,56.9,0,21.3,41,1
2023-09-09,Vistara,VI8090,DEL,HYD,9,31,5,9,1,1,Clear/Partly Cloudy,29.8,57.8,4.5,10.3,0.0,15.5,100.0,9,43.3,50,1
2024-08-27,SpiceJet,SP1431,TIR,RAJ,16,19,1,8,0,0,Clear/Partly Cloudy,35.9,44.0,5.6,10.8,0.0,9.1,24.9,7,20.7,0,0
2025-11-29,Alliance Air,AL7208,DEL,CCU,22,44,5,11,1,0,Rain,25.5,61.6,1.3,11.9,3.2,34.7,82.1,3,34.9,45,1
2023-09-26,Air India,AI240,DEL,BOM,23,32,1,9,0,0,Clear/Partly Cloudy,29.7,35.2,3.1,11.4,0.3,0.0,60.5,3,33.6,46,1
2025-03-12,Air India,AI7839,BLR,DEL,8,17,2,3,0,1,Clear/Partly Cloudy,20.2,67.5,2.5,12.6,0.8,39.3,82.7,9,37.3,44,1
2025-04-13,IndiGo,IN3843,DEL,DIU,13,24,6,4,1,0,Rain,20.4,57.5,8.3,12.2,4.4,52.8,52.9,10,26.6,50,1
2024-08-23,IndiGo,IN6937,MAA,DEL,11,32,4,8,0,0,Clear/Partly Cloudy,36.8,58.9,5.1,11.7,0.0,16.6,64.8,22,48.9,51,1
2024-09-16,Air India,AI5242,HYD,CCU,6,16,0,9,0,0,Clear/Partly Cloudy,37.2,47.0,13.3,10.0,0.0,42.6,70.9,10,45.7,44,1
2024-09-08,IndiGo,IN1622,RDP,BBI,15,2,6,9,1,0,Clear/Partly Cloudy,26.1,47.3,3.7,8.8,0.0,4.8,36.3,10,23.9,0,0
2024-12-28,Alliance Air,AL9031,MAA,BOM,12,40,5,12,1,0,Rain,16.0,52.8,3.8,10.3,7.9,49.1,84.6,1,38.3,52,1
2024-12-27,IndiGo,IN2351,ATQ,GAU,15,46,4,12,0,0,Clear/Partly Cloudy,27.2,71.0,8.4,9.0,1.0,25.7,12.9,70,54.0,64,1
2025-05-18,Akasa Air,AK212,CCU,COK,23,47,6,5,1,0,Rain,32.7,43.5,4.3,9.6,5.3,13.0,74.0,13,41.0,51,1
2025-05-07,Fly91,FL9807,BOM,BLR,11,40,2,5,0,0,Clear/Partly Cloudy,29.4,45.1,11.1,11.7,1.4,29.6,75.5,2,36.1,33,1
2025-05-29,Vistara,VI4354,MYQ,CCU,23,51,3,5,0,0,Clear/Partly Cloudy,29.2,51.0,1.3,12.7,0.0,28.9,46.1,5,29.0,0,0
2023-11-14,IndiGo,IN1511,BLR,DEL,7,56,1,11,0,1,Clear/Partly Cloudy,24.3,63.2,2.2,12.8,0.0,33.9,85.3,1,40.4,48,1
2025-03-15,IndiGo,IN1826,DEL,HYD,6,30,5,3,1,0,Rain,19.8,62.3,2.6,8.7,6.0,25.2,77.1,13,48.9,50,1
2024-05-06,IndiGo,IN1600,VGA,DEL,12,49,0,5,0,0,Clear/Partly Cloudy,35.9,41.6,4.3,11.2,0.0,3.5,38.2,4,20.6,0,0
2024-05-29,IndiGo,IN2450,DEL,HYD,20,55,2,5,0,1,Clear/Partly Cloudy,25.7,70.7,3.5,11.3,2.3,36.1,96.6,6,41.4,60,1
2023-05-13,IndiGo,IN3586,CCU,IXC,15,21,5,5,1,0,Clear/Partly Cloudy,30.1,58.1,1.0,10.2,0.0,23.8,56.6,3,22.5,0,0
2023-09-08,Air India Express,AI1625,BLR,HYD,22,15,4,9,0,0,Clear/Partly Cloudy,31.4,48.7,12.1,9.4,0.0,51.1,59.0,3,32.8,49,1
2024-01-11,Akasa Air,AK4423,PAT,BOM,18,36,3,1,0,1,Rain,16.5,65.9,7.2,10.6,4.8,57.1,58.7,6,29.6,43,1
2023-06-29,Air India,AI8608,MAA,AMD,7,6,3,6,0,1,Clear/Partly Cloudy,39.9,57.2,12.7,11.1,0.0,16.8,89.4,10,46.5,72,1
2025-05-04,IndiGo,IN2764,HYD,COK,8,10,6,5,1,1,Clear/Partly Cloudy,28.1,47.4,3.7,10.8,0.4,6.6,100.0,4,47.9,47,1
2024-01-26,IndiGo,IN9299,DEL,HYD,13,50,4,1,0,0,Clear/Partly Cloudy,24.3,37.7,7.7,11.2,0.0,20.6,77.9,6,32.4,42,1
2025-01-28,Alliance Air,AL1400,DEL,CCU,6,22,1,1,0,0,Rain,20.6,56.9,9.9,11.8,3.4,40.7,63.9,2,29.7,35,1
2023-12-03,Air India,AI4191,AMD,MAA,19,27,6,12,1,1,Clear/Partly Cloudy,26.5,73.7,11.8,10.5,0.0,44.5,94.6,11,46.7,53,1
2025-03-14,Star Air,ST7163,CCU,BLR,18,54,4,3,0,1,Clear/Partly Cloudy,20.1,43.5,4.2,12.3,0.2,1.1,100.0,0,35.3,63,1
2024-07-25,SpiceJet,SP6388,GAY,COK,9,50,3,7,0,1,Clear/Partly Cloudy,32.1,53.1,2.5,12.6,0.6,18.6,64.4,8,28.6,41,1
2025-02-18,IndiGo,IN3067,JAI,DEL,6,16,1,2,0,0,Clear/Partly Cloudy,28.2,61.0,3.5,13.4,0.2,18.3,45.5,17,33.4,41,1
2025-06-16,SpiceJet,SP7634,BKB,HYD,13,7,0,6,0,0,Clear/Partly Cloudy,39.7,74.4,5.5,10.3,0.0,25.2,44.1,0,29.2,0,0
2025-01-08,IndiGo,IN1524,IXD,MAA,14,3,2,1,0,0,Clear/Partly Cloudy,23.8,51.7,0.7,10.8,0.0,24.8,37.9,3,33.8,0,0
2023-09-13,Vistara,VI6953,COK,DEL,11,36,2,9,0,0,Clear/Partly Cloudy,33.3,38.7,2.6,11.8,0.0,24.6,69.2,10,35.0,36,1
2023-04-01,Air India,AI5818,COK,HYD,23,12,5,4,1,0,Clear/Partly Cloudy,26.4,51.2,13.0,8.8,2.7,49.2,80.1,6,41.5,57,1
2024-05-11,IndiGo,IN4327,BHO,COK,8,56,5,5,1,1,Rain,30.4,59.5,3.6,12.1,4.2,41.4,77.4,7,34.1,52,1
2024-01-15,Akasa Air,AK2585,BLR,CCU,15,50,0,1,0,0,Rain,18.9,34.2,7.9,10.0,7.3,22.8,52.1,1,27.8,39,1
2024-10-01,Star Air,ST521,RPR,CCU,11,4,1,10,0,0,Clear/Partly Cloudy,23.0,56.7,3.4,12.8,0.0,12.5,29.5,5,21.6,0,0
2025-07-23,SpiceJet,SP5238,BLR,IMF,11,23,2,7,0,0,Rain,40.9,62.1,11.5,9.3,6.3,31.6,51.7,0,25.3,36,1
2024-04-29,IndiGo,IN8949,BOM,COK,11,14,0,4,0,0,Rain,26.1,49.4,3.8,9.1,7.9,42.6,69.9,0,18.4,45,1
2023-07-14,Alliance Air,AL443,SLV,AMD,13,20,4,7,0,0,Clear/Partly Cloudy,33.2,52.7,4.2,9.4,0.0,16.1,39.0,10,35.8,31,1
2024-05-02,Vistara,VI3231,COK,BLR,13,21,3,5,0,0,Clear/Partly Cloudy,28.0,41.2,5.5,11.9,2.7,19.3,74.6,9,42.4,41,1
2023-01-25,Air India,AI6565,CCU,HYD,7,44,2,1,0,1,Clear/Partly Cloudy,17.8,58.0,3.7,13.0,0.2,24.0,88.1,1,31.5,39,1
2023-06-11,IndiGo,IN7060,MAA,BHO,18,5,6,6,1,1,Clear/Partly Cloudy,32.6,54.4,1.0,10.2,0.1,6.5,81.2,9,36.0,56,1
2025-11-12,Alliance Air,AL8779,DEL,BLR,15,49,2,11,0,0,Clear/Partly Cloudy,27.1,53.7,4.5,11.0,0.0,21.3,47.7,2,30.8,26,1
2023-07-08,IndiGo,IN225,DEL,AMD,14,57,5,7,1,0,Rain,23.1,59.0,8.6,10.2,7.3,18.5,79.7,12,42.3,70,1
2025-07-03,Vistara,VI2437,VOPC,CCU,10,8,3,7,0,1,Clear/Partly Cloudy,31.7,55.2,8.2,11.6,1.8,18.7,73.9,14,44.4,48,1
2023-11-01,IndiGo,IN5286,BOM,BLR,11,46,2,11,0,0,Clear/Partly Cloudy,27.3,37.6,2.0,11.8,2.0,21.6,54.7,6,32.9,33,1
2024-12-16,Air India Express,AI7471,BOM,HYD,19,27,0,12,0,1,Clear/Partly Cloudy,26.1,42.8,4.9,12.5,1.0,17.2,99.3,11,42.3,56,1
2024-06-03,Air India Express,AI6428,DEL,LEH,20,1,0,6,0,1,Rain,28.9,51.1,7.2,12.0,4.1,35.8,73.3,10,41.7,52,1
2023-02-22,IndiGo,IN3277,MAA,BOM,8,0,2,2,0,1,Clear/Partly Cloudy,22.8,55.6,12.2,11.5,1.3,15.7,100.0,0,44.0,64,1
2023-10-31,Vistara,VI9930,HYD,CCU,14,29,1,10,0,0,Rain,27.3,67.2,10.9,10.9,5.8,49.4,75.4,1,28.1,44,1
2023-07-02,IndiGo,IN9716,BOM,COK,10,28,6,7,1,1,Clear/Partly Cloudy,30.4,83.5,5.3,8.5,1.4,31.4,100.0,3,37.5,65,1
2024-09-03,SpiceJet,SP4347,CCU,HYD,5,14,1,9,0,0,Clear/Partly Cloudy,32.3,57.3,6.8,11.6,0.0,12.8,61.1,11,56.6,55,1
2023-07-23,SpiceJet,SP9949,BLR,MAA,19,36,6,7,1,1,Clear/Partly Cloudy,33.4,56.5,2.6,12.5,1.3,0.0,100.0,0,50.9,40,1
2023-06-14,IndiGo,IN3049,BLR,COK,13,10,2,6,0,0,Heavy Rain,29.2,60.9,3.6,9.3,15.8,50.3,78.2,7,37.4,58,1
2023-01-03,Akasa Air,AK4820,MAA,DEL,10,25,1,1,0,1,Clear/Partly Cloudy,19.4,56.9,2.9,12.2,1.0,22.0,79.8,20,52.7,57,1
2025-04-12,Vistara,VI9750,DEL,BOM,20,40,5,4,1,1,Clear/Partly Cloudy,29.5,51.0,4.9,10.5,0.0,3.3,97.6,5,55.8,46,1
2025-07-02,Air India Express,AI2678,BLR,AMD,16,32,2,7,0,0,Clear/Partly Cloudy,29.4,55.7,10.2,9.2,0.0,46.9,71.7,2,31.4,43,1
2025-08-14,SpiceJet,SP2175,BLR,IXB,18,49,3,8,0,1,Clear/Partly Cloudy,30.4,51.1,19.2,10.7,0.0,22.3,74.9,5,33.2,46,1
2023-03-15,IndiGo,IN147,CCU,BOM,14,28,2,3,0,0,Clear/Partly Cloudy,30.5,50.1,8.9,9.6,0.3,6.2,69.7,0,38.5,34,1
2023-08-02,Air India,AI6008,CCU,BLR,19,39,2,8,0,1,Clear/Partly Cloudy,30.8,56.0,11.1,11.8,1.1,23.6,92.9,0,44.1,62,1
2024-03-01,Akasa Air,AK1627,BOM,BLR,13,49,4,3,0,0,Clear/Partly Cloudy,21.3,69.8,6.0,9.4,0.0,35.3,75.8,11,44.2,59,1
2024-03-02,Star Air,ST3447,DMU,BOM,20,1,5,3,1,1,Clear/Partly Cloudy,22.9,73.7,8.6,10.9,0.0,30.7,77.7,14,48.5,51,1
2025-10-13,IndiGo,IN1233,RAJ,BOM,23,35,0,10,0,0,Clear/Partly Cloudy,28.6,57.4,8.5,12.0,0.0,40.1,39.8,16,27.5,42,1
2025-03-19,Vistara,VI1366,IMF,MAA,7,9,2,3,0,1,Clear/Partly Cloudy,29.7,44.6,9.2,12.9,0.0,24.0,58.9,8,33.7,51,1
2024-07-05,Air India,AI5231,COK,DEL,13,7,4,7,0,0,Clear/Partly Cloudy,28.2,64.6,6.8,9.9,0.0,43.2,73.5,1,30.5,44,1
2023-05-13,Fly91,FL8438,BLR,CCU,8,6,5,5,1,1,Clear/Partly Cloudy,29.1,64.4,9.0,9.9,2.4,39.9,100.0,7,36.4,57,1
2025-07-19,IndiGo,IN2576,BLR,DEL,9,4,5,7,1,1,Rain,40.2,68.4,2.6,10.9,3.0,10.5,100.0,5,40.0,0,0
2024-02-21,IndiGo,IN867,AMD,BOM,23,20,2,2,0,0,Clear/Partly Cloudy,21.8,76.3,3.2,12.7,0.0,17.7,66.2,0,26.6,37,1
2023-06-18,IndiGo,IN3275,COK,HYD,18,0,6,6,1,1,Clear/Partly Cloudy,34.1,67.8,12.1,11.2,0.0,36.1,89.6,21,51.7,74,1
2025-06-22,Vistara,VI1696,MAA,AMD,9,49,6,6,1,1,Rain,29.9,50.7,1.6,11.6,3.6,0.0,100.0,4,37.1,57,1
2025-04-24,SpiceJet,SP5883,DEL,HYD,16,41,3,4,0,0,Clear/Partly Cloudy,27.3,48.8,7.1,11.3,0.0,6.8,60.4,2,33.5,50,1
2024-08-02,SpiceJet,SP8369,BLR,MAA,21,11,4,8,0,1,Clear/Partly Cloudy,33.4,40.0,10.3,13.7,0.0,7.8,86.7,1,34.8,48,1
2023-04-11,Air India,AI4397,DEL,HYD,7,3,1,4,0,1,Clear/Partly Cloudy,29.4,56.8,7.0,10.6,0.0,31.9,86.9,3,33.7,59,1
2024-12-14,IndiGo,IN1207,CCU,VOPC,5,7,5,12,1,0,Clear/Partly Cloudy,20.2,36.7,4.7,11.0,2.4,0.9,64.9,1,29.0,46,1
2025-02-28,Air India,AI8149,GOI,BOM,18,45,4,2,0,1,Clear/Partly Cloudy,18.9,43.2,2.5,9.4,1.1,28.7,66.5,7,37.4,31,1
2023-09-01,IndiGo,IN8122,DEL,BOM,16,30,4,9,0,0,Clear/Partly Cloudy,30.0,64.4,18.7,9.8,0.0,4.9,72.8,3,45.0,42,1
2024-06-07,Air India,AI7077,DEL,BOM,5,7,4,6,0,0,Clear/Partly Cloudy,30.6,54.8,5.6,9.5,0.0,19.7,71.5,4,39.7,37,1
2024-05-14,IndiGo,IN916,MAA,PAT,16,55,1,5,0,0,Rain,35.9,68.4,2.4,9.8,6.7,41.7,38.9,13,26.8,35,1
2023-09-09,SpiceJet,SP6992,BOM,BLR,7,44,5,9,1,1,Clear/Partly Cloudy,27.6,41.9,13.7,11.7,0.0,0.0,100.0,5,48.5,51,1
2025-08-23,Air India,AI7458,BLR,BOM,13,37,5,8,1,0,Clear/Partly Cloudy,33.0,69.8,5.3,11.9,0.0,1.3,74.7,7,33.4,41,1
2025-06-23,Air India,AI8275,GAY,MAA,22,11,0,6,0,0,Clear/Partly Cloudy,31.5,66.6,3.7,9.5,0.0,17.0,29.3,3,17.7,0,0
2024-09-25,IndiGo,IN2071,BOM,DEL,18,31,2,9,0,1,Clear/Partly Cloudy,33.9,64.3,4.5,10.2,2.1,37.0,88.2,0,38.9,61,1
2024-04-22,Akasa Air,AK509,HYD,IXJ,8,31,0,4,0,1,Clear/Partly Cloudy,22.2,61.2,11.3,9.7,0.0,9.9,84.5,12,39.0,56,1
2024-01-02,IndiGo,IN8349,TRZ,HYD,5,42,1,1,0,0,Rain,16.4,61.8,2.1,10.1,3.1,27.7,29.5,2,23.9,0,0
2025-03-25,Vistara,VI383,COK,CCU,18,4,1,3,0,1,Clear/Partly Cloudy,20.9,56.7,16.0,11.6,0.0,26.9,98.4,0,36.6,43,1
2024-06-23,Akasa Air,AK7313,AMD,BOM,21,36,6,6,1,1,Clear/Partly Cloudy,32.2,69.4,1.6,11.1,1.9,52.9,98.6,13,51.2,66,1
2024-12-02,IndiGo,IN6799,COK,BLR,19,46,0,12,0,1,Clear/Partly Cloudy,22.2,67.5,1.9,12.3,0.6,15.2,87.5,0,36.5,52,1
2024-11-17,Air India Express,AI6541,DEL,HYD,10,50,6,11,1,1,Clear/Partly Cloudy,25.6,78.0,0.8,10.3,0.0,25.7,100.0,21,55.0,0,0
2023-08-26,IndiGo,IN382,DEL,MAA,11,46,5,8,1,0,Clear/Partly Cloudy,31.9,35.0,15.9,9.3,0.4,12.0,81.0,16,41.1,45,1
2025-02-08,Air India,AI4865,BOM,VTU,14,7,5,2,1,0,Rain,28.6,65.3,5.6,12.5,3.0,2.8,56.2,2,23.8,36,1
2024-02-12,Air India,AI7177,BOM,BLR,17,37,0,2,0,1,Clear/Partly Cloudy,14.3,65.4,11.6,11.5,0.0,39.8,86.0,0,29.7,49,1
2024-04-02,Air India,AI9979,BLR,BOM,11,8,1,4,0,0,Clear/Partly Cloudy,24.0,51.8,3.9,14.0,0.3,34.0,61.2,7,29.8,39,1
2024-05-10,Star Air,ST3260,MAA,CCU,14,6,4,5,0,0,Rain,23.1,56.1,0.5,10.4,5.9,22.3,73.3,4,27.8,50,1
2024-01-19,IndiGo,IN6021,COK,MAA,20,58,4,1,0,1,Clear/Partly Cloudy,16.8,67.6,3.7,13.1,0.0,46.9,90.0,3,36.1,44,1
2023-02-23,Akasa Air,AK4232,COK,MAA,11,41,3,2,0,0,Clear/Partly Cloudy,24.0,65.9,15.7,11.2,1.4,15.0,72.0,0,26.1,43,1
2024-07-27,Air India Express,AI7414,MAA,JDH,23,56,5,7,1,0,Clear/Partly Cloudy,37.5,42.0,1.7,10.8,0.5,15.6,42.6,8,34.2,36,1
2023-10-13,Star Air,ST9420,COK,AMD,7,22,4,10,0,1,Clear/Partly Cloudy,29.7,47.9,5.0,9.4,0.0,27.0,90.4,1,40.6,65,1
2023-06-08,IndiGo,IN7510,AMD,BOM,10,47,3,6,0,1,Clear/Partly Cloudy,38.0,53.7,2.2,11.8,0.0,14.7,100.0,4,46.4,54,1
2024-10-15,Alliance Air,AL472,AKD,HYD,9,16,1,10,0,1,Clear/Partly Cloudy,29.1,32.9,2.0,10.8,0.3,26.8,48.0,5,33.7,39,1
2025-06-23,IndiGo,IN8606,MAA,IXZ,14,54,0,6,0,0,Clear/Partly Cloudy,39.2,60.5,6.1,13.2,0.0,18.7,34.6,5,26.3,0,0
2023-01-19,IndiGo,IN1507,BLR,JRH,8,20,3,1,0,1,Clear/Partly Cloudy,19.3,66.9,11.3,10.4,0.0,9.1,65.0,15,40.0,43,1
2024-04-06,IndiGo,IN6604,CCU,BOM,17,43,5,4,1,1,Clear/Partly Cloudy,26.0,68.0,1.1,11.4,0.0,17.5,99.4,15,42.5,52,1
2024-05-21,Air India Express,AI1132,COK,IXR,16,37,1,5,0,0,Heavy Rain,23.2,57.8,5.2,8.6,15.5,37.8,58.6,13,43.2,54,1
2023-03-14,IndiGo,IN9688,COK,BOM,8,15,1,3,0,1,Clear/Partly Cloudy,24.3,52.9,9.3,9.8,0.0,21.1,95.2,4,39.6,54,1
2024-01-31,SpiceJet,SP7338,RDP,MAA,13,10,2,1,0,0,Clear/Partly Cloudy,14.7,50.2,2.8,12.0,1.5,0.0,45.1,14,35.2,31,1
2025-04-23,IndiGo,IN4461,BOM,COK,5,8,2,4,0,0,Clear/Partly Cloudy,30.2,56.0,4.2,11.5,1.1,46.3,59.7,0,26.4,36,1
2025-03-06,IndiGo,IN8588,MAA,DEL,8,12,3,3,0,1,Clear/Partly Cloudy,29.8,60.6,12.1,10.6,0.0,23.6,83.8,0,35.7,56,1
2024-12-29,Air India Express,AI9408,AMD,DEL,5,39,6,12,1,0,Rain,27.0,81.8,5.2,8.7,5.0,47.8,82.7,2,35.8,52,1
2023-07-20,Air India Express,AI3153,BLR,BOM,13,25,3,7,0,0,Clear/Partly Cloudy,31.0,65.9,7.2,11.7,0.0,33.0,68.1,2,36.8,45,1
2025-09-25,Vistara,VI8469,HYD,CCU,12,55,3,9,0,0,Rain,31.5,47.7,8.5,11.0,8.8,38.8,72.7,0,31.1,50,1
2025-01-04,Air India Express,AI9288,BOM,CCU,9,0,5,1,1,1,Clear/Partly Cloudy,18.6,72.7,5.4,11.5,0.0,26.2,100.0,2,51.9,47,1
2024-06-09,Air India,AI5773,BLR,DEL,5,35,6,6,1,0,Clear/Partly Cloudy,34.3,65.8,8.0,10.5,1.0,45.3,58.7,5,31.2,50,1
2024-06-25,IndiGo,IN1465,MAA,DEL,10,46,1,6,0,1,Clear/Partly Cloudy,34.2,47.6,9.0,11.0,1.7,28.0,90.3,0,36.1,46,1
2023-08-22,Akasa Air,AK5109,IXY,CCU,22,47,1,8,0,0,Clear/Partly Cloudy,31.0,84.7,5.0,8.8,1.6,45.1,42.5,9,29.3,0,0
2023-04-20,IndiGo,IN6869,DEL,AMD,20,36,3,4,0,1,Rain,31.7,72.0,9.8,9.2,8.8,31.1,94.5,14,44.1,65,1
2024-09-28,Star Air,ST1287,BOM,MAA,17,43,5,9,1,1,Heavy Rain,32.9,57.1,2.7,8.7,10.9,41.4,100.0,6,45.4,62,1
2025-10-23,IndiGo,IN7036,VOPC,BOM,6,53,3,10,0,0,Clear/Partly Cloudy,24.5,58.2,12.9,14.1,1.7,22.6,44.1,0,24.8,0,0
2025-09-28,IndiGo,IN9506,BLR,DEL,20,31,6,9,1,1,Clear/Partly Cloudy,29.9,39.4,2.1,12.4,0.2,0.0,99.2,0,36.9,53,1
2023-12-15,Air India,AI5032,DEL,HYD,13,9,4,12,0,0,Clear/Partly Cloudy,21.1,51.7,3.3,11.0,0.0,6.9,67.2,2,37.9,48,1
2025-04-29,Air India,AI8715,DEL,COK,13,19,1,4,0,0,Clear/Partly Cloudy,15.1,35.7,6.3,10.2,2.1,15.6,82.5,8,39.0,48,1
2024-07-20,IndiGo,IN5984,MAA,HYD,17,18,5,7,1,1,Clear/Partly Cloudy,34.6,59.7,7.3,11.0,0.0,13.9,100.0,3,38.9,50,1
2025-07-27,Air India Express,AI7133,IXU,BOM,12,10,6,7,1,0,Clear/Partly Cloudy,36.5,55.2,3.1,10.4,2.1,38.0,41.6,0,13.9,0,0
2024-07-02,Air India,AI9927,BOM,DEL,17,16,1,7,0,1,Clear/Partly Cloudy,37.9,62.5,7.1,10.9,0.0,23.2,95.2,4,42.7,47,1
2025-08-25,Vistara,VI219,DEL,BOM,18,5,0,8,0,1,Rain,30.1,77.1,8.4,10.1,3.7,21.2,100.0,1,40.2,70,1
2023-11-09,Akasa Air,AK4860,BLR,BOM,18,47,3,11,0,1,Clear/Partly Cloudy,21.4,49.7,12.0,9.2,1.0,1.5,100.0,4,44.0,54,1
2023-04-30,Fly91,FL603,DEL,HYD,10,8,6,4,1,1,Rain,26.1,74.0,2.9,10.8,3.4,34.9,100.0,13,46.2,60,1
2025-01-10,IndiGo,IN5455,BLR,AMD,13,21,4,1,0,0,Rain,22.4,61.2,5.0,10.8,3.0,40.4,63.7,1,30.1,39,1
2024-12-12,IndiGo,IN8915,JSA,CCU,6,7,3,12,0,0,Clear/Partly Cloudy,21.5,54.1,17.9,10.8,2.6,15.7,34.0,28,36.6,37,1
2024-10-27,Air India,AI1036,DEL,COK,14,0,6,10,1,0,Clear/Partly Cloudy,29.8,54.0,4.7,10.0,0.0,33.5,77.1,1,36.8,43,1
2025-11-12,SpiceJet,SP1498,BLR,AMD,7,54,2,11,0,1,Clear/Partly Cloudy,17.2,44.4,11.3,12.9,0.0,25.4,88.9,4,45.8,0,0
2023-11-10,IndiGo,IN2821,SLV,RDP,7,2,4,11,0,1,Clear/Partly Cloudy,23.6,45.9,3.6,11.3,2.4,17.2,41.8,19,32.7,70,1
2024-02-10,IndiGo,IN962,UDR,COK,13,18,5,2,1,0,Clear/Partly Cloudy,22.2,80.2,3.3,9.1,0.0,43.1,44.7,8,19.6,0,0
2025-07-14,IndiGo,IN793,GAU,BOM,12,36,0,7,0,0,Clear/Partly Cloudy,33.9,57.8,2.7,11.4,2.8,37.0,41.3,2,26.8,0,0
2024-01-28,Star Air,ST8629,DEL,BOM,12,32,6,1,1,0,Clear/Partly Cloudy,18.3,56.7,0.3,9.3,2.6,34.6,77.5,8,38.4,49,1
2025-04-30,Air India,AI7108,COK,BOM,12,29,2,4,0,0,Clear/Partly Cloudy,18.0,45.0,5.7,12.6,0.0,20.7,68.8,0,23.1,38,1
2023-03-26,Air India Express,AI8622,DEL,CCU,14,27,6,3,1,0,Clear/Partly Cloudy,20.9,66.1,2.5,11.6,0.0,20.3,87.7,7,37.7,43,1
2025-03-05,SpiceJet,SP2842,MAA,HYD,20,53,2,3,0,1,Clear/Partly Cloudy,23.2,57.4,5.0,11.3,2.3,26.4,85.5,0,33.7,55,1
2024-12-19,Fly91,FL8362,KNU,IXE,10,52,3,12,0,1,Clear/Partly Cloudy,14.4,47.6,4.5,11.0,0.3,27.0,51.8,0,24.1,0,0
2025-03-24,IndiGo,IN9797,DEL,AMD,8,43,0,3,0,1,Clear/Partly Cloudy,17.8,39.8,5.7,10.1,0.0,2.2,100.0,8,39.4,56,1
2025-02-14,Air India,AI318,AMD,DEL,13,25,4,2,0,0,Clear/Partly Cloudy,16.3,49.1,2.7,12.5,0.0,34.6,67.9,12,46.4,36,1
2025-03-05,IndiGo,IN2013,CCU,DEL,7,27,2,3,0,1,Clear/Partly Cloudy,21.7,61.8,0.7,11.3,0.0,22.9,90.3,12,46.8,54,1
2023-02-08,Air India Express,AI254,MAA,AMD,23,35,2,2,0,0,Clear/Partly Cloudy,26.0,55.1,13.8,11.9,0.0,11.8,77.5,18,45.3,48,1
2024-05-23,IndiGo,IN5114,BBI,BOM,19,52,3,5,0,1,Clear/Partly Cloudy,37.9,61.3,13.1,11.3,2.3,35.3,66.7,1,27.6,45,1
2023-07-29,Air India Express,AI6308,DEL,AMD,16,34,5,7,1,0,Clear/Partly Cloudy,38.8,50.9,3.9,11.0,0.6,12.9,70.5,6,42.4,62,1
2024-02-13,Air India Express,AI6265,COK,DEL,17,33,1,2,0,1,Clear/Partly Cloudy,26.3,69.6,2.9,11.0,0.5,14.3,91.8,0,39.6,0,0
2025-09-30,IndiGo,IN4616,BOM,DEL,10,44,1,9,0,1,Rain,28.9,68.6,9.4,11.7,6.1,49.5,97.4,2,45.0,60,1
2025-12-17,IndiGo,IN1066,NDC,BLR,17,19,2,12,0,1,Rain,28.3,70.3,21.7,8.7,8.5,42.9,67.0,0,36.9,52,1
2025-01-30,Air India,AI4740,COK,MAA,22,52,3,1,0,0,Clear/Partly Cloudy,24.2,61.7,3.1,11.1,0.0,18.9,77.9,3,47.7,33,1
2025-09-09,IndiGo,IN4744,COK,AMD,11,41,1,9,0,0,Clear/Partly Cloudy,26.3,42.4,2.4,10.1,0.0,13.2,72.5,0,31.8,51,1
2024-12-11,IndiGo,IN4544,DEL,COK,20,8,2,12,0,1,Clear/Partly Cloudy,24.3,56.4,7.5,10.2,1.8,35.6,100.0,0,38.9,51,1
2025-08-25,IndiGo,IN1341,BLR,DEL,13,34,0,8,0,0,Clear/Partly Cloudy,35.2,47.2,10.8,9.8,0.0,22.7,47.0,4,25.6,40,1
2024-05-08,IndiGo,IN130,BOM,HYD,16,4,2,5,0,0,Clear/Partly Cloudy,24.6,56.5,1.9,9.4,0.1,15.6,68.2,9,28.9,42,1
